cab_id;t_start;t_end
ijhipvo_0;1212763379;1212764484
ijhipvo_1;1212765520;1212766601
ijhipvo_2;1212768332;1212769897
ijhipvo_3;1212770046;1212772394
ijhipvo_4;1212776624;1212777139
ijhipvo_5;1212777204;1212779625
ijhipvo_6;1212780790;1212785137
ijhipvo_7;1212793899;1212794702
ijhipvo_8;1212799201;1212799682
ijhipvo_9;1212799796;1212799862
ijhipvo_10;1212802163;1212802845
ijhipvo_11;1212811489;1212811831
ijhipvo_12;1212812429;1212813461
ijhipvo_13;1212813574;1212815042
ijhipvo_14;1212818298;1212819038
ijhipvo_15;1212819508;1212819952
ipjiert_0;1212762911;1212763944
ipjiert_1;1212764172;1212766822
ipjiert_2;1212767374;1212768105
ipjiert_3;1212773733;1212773781
ipjiert_4;1212775899;1212779293
ipjiert_5;1212780146;1212780963
ipjiert_6;1212781109;1212785701
ipjiert_7;1212786645;1212787238
ipjiert_8;1212807379;1212807942
ipjiert_9;1212808049;1212810224
ipjiert_10;1212810696;1212810763
ipjiert_11;1212817739;1212818031
aitpygg_0;1212736032;1212736502
aitpygg_1;1212743057;1212743247
aitpygg_2;1212759601;1212762647
aitpygg_3;1212763134;1212767972
aitpygg_4;1212768099;1212771215
aitpygg_5;1212774344;1212775285
aitpygg_6;1212775624;1212776008
aitpygg_7;1212776179;1212776402
aitpygg_8;1212779188;1212779673
aitpygg_9;1212784004;1212787096
aitpygg_10;1212795934;1212797802
aitpygg_11;1212798277;1212798748
aitpygg_12;1212799522;1212800478
aitpygg_13;1212802075;1212802852
aitpygg_14;1212803004;1212803752
aitpygg_15;1212804935;1212805604
aitpygg_16;1212808742;1212809546
aitpygg_17;1212812908;1212814289
aitpygg_18;1212814414;1212816805
aitpygg_19;1212818772;1212818780
aitpygg_20;1212819332;1212820912
aitpygg_21;1212821659;1212822000
insodfl_0;1212769094;1212770703
insodfl_1;1212775107;1212778752
insodfl_2;1212781154;1212782511
insodfl_3;1212785454;1212785713
insodfl_4;1212789331;1212789974
insodfl_5;1212790154;1212790348
insodfl_6;1212793913;1212794617
insodfl_7;1212794689;1212800092
insodfl_8;1212810042;1212810989
insodfl_9;1212812820;1212813107
insodfl_10;1212814093;1212814612
insodfl_11;1212818645;1212818981
ejkipub_0;1212737450;1212737632
ejkipub_1;1212739582;1212739602
ejkipub_2;1212739964;1212740480
ejkipub_3;1212742403;1212744862
ejkipub_4;1212768302;1212771821
ejkipub_5;1212772865;1212775195
ejkipub_6;1212775929;1212777823
ejkipub_7;1212780306;1212780669
ejkipub_8;1212787157;1212787641
ejkipub_9;1212787801;1212790116
ejkipub_10;1212791870;1212793089
ejkipub_11;1212798569;1212800468
ejkipub_12;1212802457;1212803936
ejkipub_13;1212804414;1212805315
ejkipub_14;1212809459;1212810351
ejkipub_15;1212810762;1212811378
ejkipub_16;1212814677;1212815131
ejkipub_17;1212816394;1212817661
abtyff_0;1212736357;1212736716
abtyff_1;1212738210;1212738285
abtyff_2;1212740081;1212740141
abtyff_3;1212740189;1212740318
abtyff_4;1212754381;1212754503
abtyff_5;1212755338;1212755708
abtyff_6;1212758196;1212758425
abtyff_7;1212758792;1212759922
abtyff_8;1212766114;1212766239
abtyff_9;1212766627;1212766836
abtyff_10;1212767358;1212767970
abtyff_11;1212768015;1212768196
abtyff_12;1212768246;1212769153
abtyff_13;1212772665;1212772785
abtyff_14;1212775118;1212775873
abtyff_15;1212776924;1212778134
abtyff_16;1212778213;1212779437
abtyff_17;1212780134;1212781779
abtyff_18;1212784697;1212785378
abtyff_19;1212786123;1212786278
abtyff_20;1212786553;1212786675
abtyff_21;1212793674;1212795075
abtyff_22;1212800915;1212802526
abtyff_23;1212803406;1212804857
abtyff_24;1212810367;1212811344
abtyff_25;1212811983;1212812464
abtyff_26;1212813434;1212816827
abtyff_27;1212819356;1212820082
ecfesy_0;1212735767;1212736485
ecfesy_1;1212736545;1212737036
ecfesy_2;1212737606;1212737670
ecfesy_3;1212740846;1212741491
ecfesy_4;1212759724;1212760079
ecfesy_5;1212761021;1212762891
ecfesy_6;1212763071;1212766276
ecfesy_7;1212768848;1212769925
ecfesy_8;1212775155;1212775728
ecfesy_9;1212776368;1212776654
ecfesy_10;1212776950;1212777176
ecfesy_11;1212790375;1212791348
ecfesy_12;1212793973;1212794205
ecfesy_13;1212794997;1212795085
ecfesy_14;1212796263;1212796608
ecfesy_15;1212797002;1212797766
ecfesy_16;1212803433;1212804026
ecfesy_17;1212804411;1212805008
ecfesy_18;1212808312;1212808867
ecfesy_19;1212809462;1212810259
ecfesy_20;1212810734;1212812208
ecfesy_21;1212812472;1212812885
ecfesy_22;1212813033;1212813682
ecfesy_23;1212814677;1212815371
ecfesy_24;1212815791;1212816451
ecfesy_25;1212817919;1212818488
ecfesy_26;1212819810;1212820393
avdyab_0;1212751692;1212752393
avdyab_1;1212752573;1212752633
avdyab_2;1212753706;1212753767
avdyab_3;1212754335;1212754691
avdyab_4;1212755447;1212757125
avdyab_5;1212757538;1212758465
avdyab_6;1212761520;1212762089
avdyab_7;1212763579;1212767656
avdyab_8;1212769122;1212769303
avdyab_9;1212769915;1212770536
avdyab_10;1212773366;1212774189
avdyab_11;1212777515;1212778513
avdyab_12;1212778964;1212783546
avdyab_13;1212784205;1212785728
avdyab_14;1212787710;1212788426
avdyab_15;1212789499;1212790360
avdyab_16;1212803267;1212804382
avdyab_17;1212808758;1212810282
avdyab_18;1212811914;1212812150
avdyab_19;1212818148;1212818927
avdyab_20;1212819827;1212821154
avdyab_21;1212821212;1212821325
alnihi_0;1212736001;1212736458
alnihi_1;1212739074;1212739704
alnihi_2;1212741986;1212742409
alnihi_3;1212742719;1212743306
alnihi_4;1212745311;1212746060
alnihi_5;1212766630;1212767011
alnihi_6;1212767679;1212769127
alnihi_7;1212772126;1212773168
alnihi_8;1212788113;1212789009
alnihi_9;1212800190;1212802327
alnihi_10;1212803167;1212805426
alnihi_11;1212806394;1212807654
alnihi_12;1212810285;1212810730
alnihi_13;1212811343;1212812976
alnihi_14;1212814214;1212814715
alnihi_15;1212814837;1212816355
alnihi_16;1212816357;1212817515
alnihi_17;1212819195;1212819562
alnihi_18;1212821383;1212821698
alnihi_19;1212821768;1212822000
ifelas_0;1212738584;1212738898
ifelas_1;1212739073;1212739194
ifelas_2;1212742424;1212743020
ifelas_3;1212743819;1212744194
ifelas_4;1212745890;1212746132
ifelas_5;1212795191;1212797496
ifelas_6;1212800604;1212800686
ifelas_7;1212801106;1212801492
ifelas_8;1212803502;1212804231
ifelas_9;1212805179;1212807343
ifelas_10;1212808440;1212809197
ifelas_11;1212810420;1212810935
ifelas_12;1212813238;1212815525
ifelas_13;1212815715;1212818972
ifelas_14;1212819786;1212820203
ifelas_15;1212820822;1212821229
ifelas_16;1212821289;1212821791
ickphiwa_0;1212735767;1212736009
ickphiwa_1;1212736712;1212737126
ickphiwa_2;1212737456;1212738257
ickphiwa_3;1212759913;1212767784
ickphiwa_4;1212768516;1212769308
ickphiwa_5;1212769921;1212772751
ickphiwa_6;1212773456;1212775642
ickphiwa_7;1212776089;1212778343
ickphiwa_8;1212782308;1212783956
ickphiwa_9;1212785474;1212785992
ickphiwa_10;1212797961;1212800201
ickphiwa_11;1212806196;1212806291
ickphiwa_12;1212806935;1212807498
ickphiwa_13;1212813282;1212819960
idodly_0;1212737196;1212737452
idodly_1;1212749066;1212751111
idodly_2;1212753096;1212755854
idodly_3;1212757927;1212763132
idodly_4;1212770554;1212771686
idodly_5;1212776858;1212776918
idodly_6;1212776984;1212779759
idodly_7;1212780031;1212780990
idodly_8;1212781207;1212781330
idodly_9;1212781407;1212782753
idodly_10;1212786876;1212787805
idodly_11;1212788166;1212788720
idodly_12;1212788781;1212791022
idodly_13;1212791082;1212791400
idodly_14;1212791641;1212792178
idodly_15;1212794465;1212796381
idodly_16;1212798896;1212799207
idodly_17;1212799447;1212800538
idodly_18;1212801386;1212802642
idodly_19;1212804691;1212805749
idodly_20;1212806724;1212806970
idodly_21;1212807163;1212807497
idodly_22;1212807742;1212808422
idodly_23;1212811247;1212811746
idodly_24;1212811880;1212812624
idodly_25;1212813866;1212817581
idodly_26;1212819632;1212819707
idodly_27;1212819828;1212820100
idodly_28;1212820262;1212820764
idodly_29;1212820909;1212821082
idodly_30;1212821743;1212822000
evmaja_0;1212798496;1212799988
evmaja_1;1212800716;1212801235
evmaja_2;1212801769;1212802457
evmaja_3;1212803172;1212804088
evmaja_4;1212804381;1212805771
evmaja_5;1212806610;1212809213
evmaja_6;1212810517;1212810848
evmaja_7;1212812274;1212812955
evmaja_8;1212813397;1212814956
evmaja_9;1212816319;1212816714
evmaja_10;1212818718;1212820327
evmaja_11;1212820984;1212821417
agvexpia_0;1212738596;1212739153
agvexpia_1;1212750714;1212751795
agvexpia_2;1212751846;1212759715
agvexpia_3;1212768277;1212768684
agvexpia_4;1212774094;1212774555
agvexpia_5;1212780586;1212781225
agvexpia_6;1212784358;1212784884
agvexpia_7;1212789004;1212790316
agvexpia_8;1212791613;1212791794
agvexpia_9;1212797572;1212802636
agvexpia_10;1212802653;1212803741
agvexpia_11;1212811635;1212814075
agvexpia_12;1212815355;1212815845
agvexpia_13;1212821203;1212822000
ewbglo_0;1212736948;1212738814
ewbglo_1;1212741542;1212742972
ewbglo_2;1212743094;1212743376
ewbglo_3;1212743975;1212744035
ewbglo_4;1212745299;1212745599
ewbglo_5;1212746204;1212746454
ewbglo_6;1212755603;1212756283
ewbglo_7;1212764980;1212767689
ewbglo_8;1212767906;1212768098
ewbglo_9;1212768158;1212769728
ewbglo_10;1212770296;1212770868
ewbglo_11;1212775066;1212775750
ewbglo_12;1212777322;1212778122
ewbglo_13;1212778849;1212780015
ewbglo_14;1212782373;1212783238
ewbglo_15;1212796065;1212797433
ewbglo_16;1212798315;1212798998
ewbglo_17;1212801440;1212802571
ewbglo_18;1212802767;1212805340
ewbglo_19;1212805851;1212806976
ewbglo_20;1212807558;1212807951
ewbglo_21;1212808386;1212808443
ewbglo_22;1212808802;1212809265
ewbglo_23;1212810710;1212811318
ewbglo_24;1212815668;1212816951
ewbglo_25;1212820231;1212820723
ojvighta_0;1212737352;1212739881
ojvighta_1;1212742103;1212742550
ojvighta_2;1212743600;1212744360
ojvighta_3;1212744425;1212744737
ojvighta_4;1212747003;1212747964
ojvighta_5;1212748086;1212750551
ojvighta_6;1212752440;1212753333
ojvighta_7;1212755365;1212755905
ojvighta_8;1212757143;1212757787
ojvighta_9;1212760478;1212763904
ojvighta_10;1212764433;1212765119
ojvighta_11;1212766239;1212766481
ojvighta_12;1212766664;1212769914
ojvighta_13;1212771106;1212771946
ojvighta_14;1212772170;1212772541
ojvighta_15;1212772737;1212774143
ojvighta_16;1212775469;1212775912
ojvighta_17;1212777042;1212777222
ojvighta_18;1212777622;1212778110
ojvighta_19;1212781007;1212783280
ojvighta_20;1212783701;1212783762
ojvighta_21;1212784441;1212785938
ojvighta_22;1212786961;1212787157
ojvighta_23;1212787579;1212790057
ojvighta_24;1212797678;1212798660
ojvighta_25;1212799008;1212799479
ojvighta_26;1212799757;1212800540
ojvighta_27;1212801754;1212801815
ojvighta_28;1212802370;1212802495
ojvighta_29;1212803409;1212805584
ojvighta_30;1212807649;1212808016
ojvighta_31;1212812642;1212813661
ojvighta_32;1212815764;1212818960
ojvighta_33;1212820098;1212820888
equoaw_0;1212756469;1212757510
equoaw_1;1212757907;1212759315
equoaw_2;1212760688;1212760820
equoaw_3;1212760862;1212760896
equoaw_4;1212770359;1212771460
equoaw_5;1212772933;1212774225
equoaw_6;1212777921;1212778847
equoaw_7;1212779177;1212779778
equoaw_8;1212780762;1212782316
equoaw_9;1212787168;1212787718
equoaw_10;1212787952;1212791244
equoaw_11;1212791685;1212793680
equoaw_12;1212794376;1212795272
equoaw_13;1212803657;1212803717
equoaw_14;1212806091;1212806682
equoaw_15;1212807229;1212808134
equoaw_16;1212808436;1212811368
equoaw_17;1212813367;1212813634
equoaw_18;1212814685;1212815312
equoaw_19;1212816075;1212816699
equoaw_20;1212818675;1212821318
esudcejo_0;1212778885;1212779069
esudcejo_1;1212779250;1212780060
esudcejo_2;1212781240;1212781853
esudcejo_3;1212790809;1212791279
esudcejo_4;1212796237;1212796656
esudcejo_5;1212796771;1212798414
esudcejo_6;1212799042;1212799476
esudcejo_7;1212800144;1212800623
esudcejo_8;1212800783;1212802295
esudcejo_9;1212802432;1212803337
esudcejo_10;1212803699;1212805089
esudcejo_11;1212806070;1212807139
esudcejo_12;1212813940;1212816818
esudcejo_13;1212819805;1212820494
esudcejo_14;1212821794;1212822000
agsuec_0;1212743709;1212744223
agsuec_1;1212744489;1212745953
agsuec_2;1212762104;1212763206
agsuec_3;1212765559;1212769916
agsuec_4;1212770679;1212772470
agsuec_5;1212776285;1212776998
agsuec_6;1212779169;1212779779
agsuec_7;1212782461;1212783880
agsuec_8;1212793476;1212794295
agsuec_9;1212794810;1212794870
agsuec_10;1212807947;1212808483
agsuec_11;1212808663;1212810511
agsuec_12;1212811271;1212812330
agsuec_13;1212814669;1212816205
agsuec_14;1212817322;1212817893
agsuec_15;1212818429;1212818534
agsuec_16;1212819364;1212822000
eicmynts_0;1212735767;1212735878
eicmynts_1;1212791448;1212792166
eicmynts_2;1212802118;1212802525
eicmynts_3;1212803248;1212803417
eicmynts_4;1212805861;1212805991
eicmynts_5;1212806234;1212807716
eicmynts_6;1212808841;1212808965
eicmynts_7;1212809126;1212809405
eicmynts_8;1212811730;1212811843
eicmynts_9;1212812069;1212821743
ogawjem_0;1212737442;1212740950
ogawjem_1;1212743581;1212743641
ogawjem_2;1212745187;1212745449
ogawjem_3;1212771996;1212773301
ogawjem_4;1212774162;1212776911
ogawjem_5;1212782571;1212784415
ogawjem_6;1212785755;1212786381
ogawjem_7;1212787343;1212787681
ogawjem_8;1212787889;1212788411
ogawjem_9;1212791012;1212791777
ogawjem_10;1212792599;1212793374
ogawjem_11;1212793608;1212793851
ogawjem_12;1212802756;1212803832
ogawjem_13;1212805915;1212806382
ogawjem_14;1212811523;1212812123
ogawjem_15;1212813238;1212814977
ogawjem_16;1212815715;1212816271
ogawjem_17;1212817391;1212817751
ogawjem_18;1212819003;1212819084
ogawjem_19;1212819958;1212820693
ogawjem_20;1212820763;1212821361
ofikco_0;1212736944;1212737127
ofikco_1;1212738525;1212740084
ofikco_2;1212740982;1212742344
ofikco_3;1212743040;1212744583
ofikco_4;1212745967;1212746639
ofikco_5;1212762386;1212764465
ofikco_6;1212765204;1212766148
ofikco_7;1212766282;1212770496
ofikco_8;1212771667;1212772401
ofikco_9;1212772603;1212773756
ofikco_10;1212774271;1212775765
ofikco_11;1212776355;1212784662
ofikco_12;1212785416;1212787807
ofikco_13;1212791400;1212793627
ofikco_14;1212796580;1212797465
ofikco_15;1212800971;1212803642
ofikco_16;1212803983;1212804587
ofikco_17;1212806595;1212806772
ofikco_18;1212809864;1212812052
ofikco_19;1212813431;1212813932
ofikco_20;1212816165;1212818660
ofikco_21;1212818976;1212819510
ofikco_22;1212821076;1212822000
ootyecls_0;1212736967;1212737716
ootyecls_1;1212739150;1212739359
ootyecls_2;1212758509;1212758936
ootyecls_3;1212759909;1212760973
ootyecls_4;1212762325;1212764259
ootyecls_5;1212766941;1212767980
ootyecls_6;1212768779;1212768837
ootyecls_7;1212769313;1212770096
ootyecls_8;1212771906;1212774635
ootyecls_9;1212779389;1212780211
ootyecls_10;1212782167;1212784638
ootyecls_11;1212785662;1212785945
ootyecls_12;1212793316;1212794580
ootyecls_13;1212794997;1212795983
ootyecls_14;1212799035;1212800259
ootyecls_15;1212801135;1212801260
ootyecls_16;1212801705;1212802094
ootyecls_17;1212803125;1212803729
ootyecls_18;1212803984;1212804550
ootyecls_19;1212807013;1212807280
ootyecls_20;1212807376;1212807885
ootyecls_21;1212808061;1212809587
ootyecls_22;1212813774;1212813829
ootyecls_23;1212814263;1212815322
ootyecls_24;1212815694;1212816185
ootyecls_25;1212819288;1212819392
ootyecls_26;1212819572;1212821544
ootyecls_27;1212821784;1212822000
amwibs_0;1212736361;1212736605
amwibs_1;1212739147;1212739485
amwibs_2;1212754206;1212756345
amwibs_3;1212758013;1212759123
amwibs_4;1212759184;1212759255
amwibs_5;1212759679;1212763783
amwibs_6;1212763913;1212764682
amwibs_7;1212765665;1212766183
amwibs_8;1212784918;1212786201
amwibs_9;1212792807;1212793189
amwibs_10;1212794085;1212795288
amwibs_11;1212797538;1212798199
amwibs_12;1212802244;1212803172
amwibs_13;1212812924;1212814230
amwibs_14;1212814345;1212814465
amwibs_15;1212818329;1212819651
amwibs_16;1212821528;1212821788
ockihoba_0;1212737056;1212738068
ockihoba_1;1212739247;1212740287
ockihoba_2;1212743974;1212747657
ockihoba_3;1212754490;1212754621
ockihoba_4;1212754844;1212755800
ockihoba_5;1212758928;1212760463
ockihoba_6;1212763671;1212764313
ockihoba_7;1212764373;1212765278
ockihoba_8;1212766234;1212767228
ockihoba_9;1212767476;1212769563
ockihoba_10;1212770777;1212770978
ockihoba_11;1212771014;1212773149
ockihoba_12;1212773666;1212774948
ockihoba_13;1212777695;1212781105
ockihoba_14;1212793368;1212794043
ockihoba_15;1212797797;1212799042
ockihoba_16;1212800214;1212800761
ockihoba_17;1212805286;1212805880
ockihoba_18;1212806822;1212807599
ockihoba_19;1212809468;1212809848
ockihoba_20;1212810118;1212811692
ockihoba_21;1212813141;1212815080
ockihoba_22;1212818754;1212819002
ockihoba_23;1212820533;1212821937
okchympy_0;1212735811;1212736867
okchympy_1;1212737989;1212738518
okchympy_2;1212739442;1212739956
okchympy_3;1212740016;1212740594
okchympy_4;1212741515;1212741621
okchympy_5;1212741681;1212742192
okchympy_6;1212743521;1212744309
okchympy_7;1212744457;1212744817
okchympy_8;1212758971;1212759157
okchympy_9;1212759217;1212762203
okchympy_10;1212764522;1212768886
okchympy_11;1212777380;1212779954
okchympy_12;1212780279;1212782096
okchympy_13;1212789547;1212789998
okchympy_14;1212804188;1212805986
okchympy_15;1212807560;1212807817
okchympy_16;1212809618;1212811714
okchympy_17;1212817302;1212818340
okchympy_18;1212818487;1212819124
erjtail_0;1212747388;1212747989
erjtail_1;1212760853;1212771292
erjtail_2;1212772550;1212773359
erjtail_3;1212775005;1212777034
erjtail_4;1212779406;1212779776
erjtail_5;1212782309;1212784152
erjtail_6;1212787820;1212788922
erjtail_7;1212789897;1212792934
erjtail_8;1212813318;1212816459
erjtail_9;1212818193;1212818739
erjtail_10;1212818753;1212818952
erjtail_11;1212820406;1212822000
ochotcil_0;1212739899;1212740078
ochotcil_1;1212791059;1212791996
ochotcil_2;1212792413;1212793428
ochotcil_3;1212807386;1212807787
ochotcil_4;1212812070;1212818207
ochotcil_5;1212821754;1212822000
unwrain_0;1212735929;1212735990
unwrain_1;1212737643;1212738211
unwrain_2;1212742189;1212742225
unwrain_3;1212744166;1212744526
unwrain_4;1212744872;1212746714
unwrain_5;1212748914;1212748967
unwrain_6;1212773957;1212775486
unwrain_7;1212775833;1212776971
unwrain_8;1212779361;1212779828
unwrain_9;1212784838;1212787017
unwrain_10;1212791307;1212794613
unwrain_11;1212799863;1212802423
unwrain_12;1212803809;1212804060
unwrain_13;1212804171;1212804395
unwrain_14;1212804600;1212805031
unwrain_15;1212805143;1212806616
unwrain_16;1212807153;1212807604
unwrain_17;1212807728;1212807975
unwrain_18;1212809814;1212810518
unwrain_19;1212814124;1212814779
unwrain_20;1212815484;1212820580
unwrain_21;1212821946;1212822000
idjokva_0;1212735829;1212736898
idjokva_1;1212736958;1212737018
idjokva_2;1212737802;1212737959
idjokva_3;1212742586;1212746675
idjokva_4;1212807851;1212810742
idjokva_5;1212811134;1212814653
idjokva_6;1212817023;1212818302
idjokva_7;1212819978;1212820509
idjokva_8;1212821539;1212821835
abgibo_0;1212737107;1212737602
abgibo_1;1212738728;1212738950
abgibo_2;1212742100;1212742987
abgibo_3;1212743823;1212744352
abgibo_4;1212747489;1212747850
abgibo_5;1212748149;1212748509
abgibo_6;1212757003;1212760516
abgibo_7;1212769731;1212777742
abgibo_8;1212777918;1212779853
abgibo_9;1212779921;1212781603
abgibo_10;1212789563;1212789629
abgibo_11;1212789685;1212792453
abgibo_12;1212806411;1212807204
abgibo_13;1212807329;1212807390
abgibo_14;1212808187;1212809254
abgibo_15;1212810847;1212813503
abgibo_16;1212813518;1212813793
abgibo_17;1212821404;1212821615
ayquasto_0;1212741645;1212742283
ayquasto_1;1212746052;1212747198
