time;ue_id;service_id;generated;first_sent;processed;delay;times_sent
24.205431798365215;ue_7;adas;23.502371835387756;24.202371835387755;24.205431798365215;0.7030599629774592;1
24.206936779853944;ue_7;adas;24.002371835387756;24.202371835387755;24.206936779853944;0.20456494446618834;1
24.213126757661886;ue_8;adas;23.01169148587156;24.211691485871558;24.213126757661886;1.2014352717903272;1
24.214512029452212;ue_8;adas;23.51169148587156;24.211691485871558;24.214512029452212;0.7028205435806534;1
24.21589730124254;ue_8;adas;24.01169148587156;24.211691485871558;24.21589730124254;0.2042058153709796;1
24.269566969707245;ue_3;adas;23.066746426126596;24.266746426126595;24.269566969707245;1.2028205435806498;1
24.272337513287894;ue_3;adas;23.566746426126596;24.266746426126595;24.272337513287894;0.7055910871612987;1
24.27322530026351;ue_0;adas;23.072237565829898;24.272237565829897;24.27322530026351;1.2009877344336104;1
24.274163034697118;ue_0;adas;23.572237565829898;24.272237565829897;24.274163034697118;0.7019254688672198;1
24.275100769130727;ue_0;adas;24.072237565829898;24.272237565829897;24.275100769130727;0.2028632033008293;1
24.275108056868543;ue_3;adas;24.066746426126596;24.266746426126595;24.275108056868543;0.20836163074194758;1
24.282197862531806;ue_1;adas;23.08129905256338;24.28129905256338;24.282197862531806;1.2008988099684252;1
24.28304667250023;ue_1;adas;23.58129905256338;24.28129905256338;24.28304667250023;0.7017476199368495;1
24.283895482468655;ue_1;adas;24.08129905256338;24.28129905256338;24.283895482468655;0.20259642990527382;1
24.334440311141286;ue_4;adas;23.131089218479612;24.33108921847961;24.334440311141286;1.2033510926616735;1
24.33774140380296;ue_4;adas;23.631089218479612;24.33108921847961;24.33774140380296;0.7066521853233461;1
24.34104249646463;ue_4;adas;24.131089218479612;24.33108921847961;24.34104249646463;0.20995327798501862;1
24.503926816876486;ue_7;adas;24.502371835387756;24.502371835387756;24.503926816876486;0.001554981488730789;1
24.513126757661887;ue_8;adas;24.51169148587156;24.51169148587156;24.513126757661887;0.0014352717903278744;1
24.569566969707246;ue_3;adas;24.566746426126596;24.566746426126596;24.569566969707246;0.0028205435806505363;1
24.574163034697115;ue_0;adas;24.572237565829898;24.572237565829898;24.574163034697115;0.0019254688672170062;1
24.582197862531807;ue_1;adas;24.58129905256338;24.58129905256338;24.582197862531807;0.000898809968425951;1
24.634440311141287;ue_4;adas;24.631089218479612;24.631089218479612;24.634440311141287;0.0033510926616742154;1
24.637484783977587;ue_2;adas;23.435929802488857;24.635929802488857;24.637484783977587;1.20155498148873;1
24.638989765466317;ue_2;adas;23.935929802488857;24.635929802488857;24.638989765466317;0.7030599629774592;1
24.640494746955046;ue_2;adas;24.435929802488857;24.635929802488857;24.640494746955046;0.20456494446618834;1
24.688699695568165;ue_9;adas;23.487127695050685;24.687127695050684;24.688699695568165;1.20157200051748;1
24.68991927527462;ue_5;adas;23.48836429378589;24.688364293785888;24.68991927527462;1.20155498148873;1
24.690221696085644;ue_9;adas;23.987127695050685;24.687127695050684;24.690221696085644;0.7030940010349589;1
24.690585402215614;ue_6;adas;23.489030420726884;24.689030420726883;24.690585402215614;1.20155498148873;1
24.691424256763348;ue_5;adas;23.98836429378589;24.688364293785888;24.691424256763348;0.7030599629774592;1
24.691743696603123;ue_9;adas;24.487127695050685;24.687127695050684;24.691743696603123;0.20461600155243787;1
24.692090383704343;ue_6;adas;23.989030420726884;24.689030420726883;24.692090383704343;0.7030599629774592;1
24.692929238252077;ue_5;adas;24.48836429378589;24.688364293785888;24.692929238252077;0.20456494446618834;1
24.693595365193072;ue_6;adas;24.489030420726884;24.689030420726883;24.693595365193072;0.20456494446618834;1
24.937484783977588;ue_2;adas;24.935929802488857;24.935929802488857;24.937484783977588;0.001554981488730789;1
24.988699695568165;ue_9;adas;24.987127695050685;24.987127695050685;24.988699695568165;0.0015720005174806317;1
24.98991927527462;ue_5;adas;24.98836429378589;24.98836429378589;24.98991927527462;0.001554981488730789;1
24.990585402215615;ue_6;adas;24.989030420726884;24.989030420726884;24.990585402215615;0.001554981488730789;1
